101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.135000		0.190000		-0.173411
0.136000		0.190000		-0.172544
0.137000		0.190000		-0.171695
0.138000		0.190000		-0.170864
0.139000		0.190000		-0.170051
0.140000		0.190000		-0.169257
0.141000		0.190000		-0.168481
0.142000		0.190000		-0.167722
0.143000		0.190000		-0.166983
0.144000		0.190000		-0.166261
0.145000		0.190000		-0.165557
0.146000		0.190000		-0.164871
0.147000		0.190000		-0.164203
0.148000		0.190000		-0.163552
0.149000		0.190000		-0.162919
0.150000		0.190000		-0.162304
0.151000		0.190000		-0.161706
0.152000		0.190000		-0.161124
0.153000		0.190000		-0.160560
0.154000		0.190000		-0.160012
0.155000		0.190000		-0.159481
0.156000		0.190000		-0.158966
0.157000		0.190000		-0.158467
0.158000		0.190000		-0.157984
0.159000		0.190000		-0.157517
0.160000		0.190000		-0.157065
0.161000		0.190000		-0.156628
0.162000		0.190000		-0.156206
0.163000		0.190000		-0.155799
0.164000		0.190000		-0.155406
0.165000		0.190000		-0.155028
0.166000		0.190000		-0.154664
0.167000		0.190000		-0.154313
0.168000		0.190000		-0.153976
0.169000		0.190000		-0.153652
0.170000		0.190000		-0.153341
0.171000		0.190000		-0.153043
0.172000		0.190000		-0.152758
0.173000		0.190000		-0.152484
0.174000		0.190000		-0.152223
0.175000		0.190000		-0.151974
0.176000		0.190000		-0.151736
0.177000		0.190000		-0.151510
0.178000		0.190000		-0.151294
0.179000		0.190000		-0.151090
0.180000		0.190000		-0.150896
0.181000		0.190000		-0.150713
0.182000		0.190000		-0.150540
0.183000		0.190000		-0.150377
0.184000		0.190000		-0.150223
0.185000		0.190000		-0.150079
0.186000		0.190000		-0.149945
0.187000		0.190000		-0.149820
0.188000		0.190000		-0.149703
0.189000		0.190000		-0.149596
0.190000		0.190000		-0.149497
0.191000		0.190000		-0.149406
0.192000		0.190000		-0.149324
0.193000		0.190000		-0.149249
0.194000		0.190000		-0.149183
0.195000		0.190000		-0.149123
0.196000		0.190000		-0.149072
0.197000		0.190000		-0.149027
0.198000		0.190000		-0.148990
0.199000		0.190000		-0.148960
0.200000		0.190000		-0.148936
0.100000		0.200000		-0.212758
0.101000		0.200000		-0.211541
0.102000		0.200000		-0.210319
0.103000		0.200000		-0.209095
0.104000		0.200000		-0.207870
0.105000		0.200000		-0.206644
0.106000		0.200000		-0.205418
0.107000		0.200000		-0.204195
0.108000		0.200000		-0.202975
0.109000		0.200000		-0.201759
0.110000		0.200000		-0.200548
0.111000		0.200000		-0.199343
0.112000		0.200000		-0.198145
0.113000		0.200000		-0.196954
0.114000		0.200000		-0.195772
0.115000		0.200000		-0.194600
0.116000		0.200000		-0.193437
0.117000		0.200000		-0.192285
0.118000		0.200000		-0.191145
0.119000		0.200000		-0.190017
0.120000		0.200000		-0.188901
0.121000		0.200000		-0.187798
0.122000		0.200000		-0.186710
0.123000		0.200000		-0.185635
0.124000		0.200000		-0.184575
0.125000		0.200000		-0.183530
0.126000		0.200000		-0.182501
0.127000		0.200000		-0.181487
0.128000		0.200000		-0.180490
0.129000		0.200000		-0.179509
0.130000		0.200000		-0.178545
0.131000		0.200000		-0.177597
0.132000		0.200000		-0.176667
0.133000		0.200000		-0.175754
0.134000		0.200000		-0.174859
0.135000		0.200000		-0.173981
0.136000		0.200000		-0.173121
0.137000		0.200000		-0.172278
0.138000		0.200000		-0.171454
0.139000		0.200000		-0.170647
0.140000		0.200000		-0.169858
0.141000		0.200000		-0.169088
0.142000		0.200000		-0.168335
0.143000		0.200000		-0.167600
0.144000		0.200000		-0.166882
0.145000		0.200000		-0.166183
0.146000		0.200000		-0.165501
0.147000		0.200000		-0.164836
0.148000		0.200000		-0.164189
0.149000		0.200000		-0.163559
0.150000		0.200000		-0.162947
0.151000		0.200000		-0.162351
0.152000		0.200000		-0.161772
0.153000		0.200000		-0.161210
0.154000		0.200000		-0.160664
0.155000		0.200000		-0.160134
0.156000		0.200000		-0.159621
0.157000		0.200000		-0.159123
0.158000		0.200000		-0.158641
0.159000		0.200000		-0.158175
0.160000		0.200000		-0.157724
0.161000		0.200000		-0.157287
0.162000		0.200000		-0.156866
0.163000		0.200000		-0.156459
0.164000		0.200000		-0.156066
0.165000		0.200000		-0.155688
0.166000		0.200000		-0.155323
0.167000		0.200000		-0.154972
0.168000		0.200000		-0.154634
0.169000		0.200000		-0.154310
0.170000		0.200000		-0.153998
0.171000		0.200000		-0.153699
0.172000		0.200000		-0.153413
0.173000		0.200000		-0.153138
0.174000		0.200000		-0.152876
0.175000		0.200000		-0.152625
0.176000		0.200000		-0.152386
0.177000		0.200000		-0.152158
0.178000		0.200000		-0.151941
0.179000		0.200000		-0.151735
0.180000		0.200000		-0.151540
0.181000		0.200000		-0.151355
0.182000		0.200000		-0.151180
0.183000		0.200000		-0.151015
0.184000		0.200000		-0.150859
0.185000		0.200000		-0.150714
0.186000		0.200000		-0.150577
0.187000		0.200000		-0.150450
0.188000		0.200000		-0.150331
0.189000		0.200000		-0.150222
0.190000		0.200000		-0.150120
0.191000		0.200000		-0.150027
0.192000		0.200000		-0.149943
0.193000		0.200000		-0.149866
0.194000		0.200000		-0.149797
0.195000		0.200000		-0.149735
0.196000		0.200000		-0.149681
0.197000		0.200000		-0.149635
0.198000		0.200000		-0.149595
0.199000		0.200000		-0.149562
0.200000		0.200000		-0.149536
0.100000		0.210000		-0.212929
0.101000		0.210000		-0.211723
0.102000		0.210000		-0.210512
0.103000		0.210000		-0.209299
0.104000		0.210000		-0.208084
0.105000		0.210000		-0.206869
0.106000		0.210000		-0.205656
0.107000		0.210000		-0.204444
0.108000		0.210000		-0.203235
0.109000		0.210000		-0.202031
0.110000		0.210000		-0.200832
0.111000		0.210000		-0.199639
0.112000		0.210000		-0.198452
0.113000		0.210000		-0.197274
0.114000		0.210000		-0.196104
0.115000		0.210000		-0.194943
0.116000		0.210000		-0.193792
0.117000		0.210000		-0.192652
0.118000		0.210000		-0.191523
0.119000		0.210000		-0.190406
0.120000		0.210000		-0.189302
0.121000		0.210000		-0.188211
0.122000		0.210000		-0.187133
0.123000		0.210000		-0.186070
0.124000		0.210000		-0.185020
0.125000		0.210000		-0.183986
0.126000		0.210000		-0.182967
0.127000		0.210000		-0.181963
0.128000		0.210000		-0.180976
0.129000		0.210000		-0.180004
0.130000		0.210000		-0.179049
0.131000		0.210000		-0.178111
0.132000		0.210000		-0.177189
0.133000		0.210000		-0.176285
0.134000		0.210000		-0.175397
0.135000		0.210000		-0.174527
0.136000		0.210000		-0.173675
0.137000		0.210000		-0.172840
0.138000		0.210000		-0.172022
0.139000		0.210000		-0.171222
0.140000		0.210000		-0.170440
0.141000		0.210000		-0.169675
0.142000		0.210000		-0.168928
0.143000		0.210000		-0.168199
0.144000		0.210000		-0.167487
0.145000		0.210000		-0.166792
0.146000		0.210000		-0.166115
0.147000		0.210000		-0.165455
0.148000		0.210000		-0.164812
0.149000		0.210000		-0.164186
0.150000		0.210000		-0.163577
0.151000		0.210000		-0.162985
0.152000		0.210000		-0.162409
0.153000		0.210000		-0.161850
0.154000		0.210000		-0.161307
0.155000		0.210000		-0.160779
0.156000		0.210000		-0.160268
0.157000		0.210000		-0.159773
0.158000		0.210000		-0.159293
0.159000		0.210000		-0.158828
0.160000		0.210000		-0.158378
0.161000		0.210000		-0.157943
0.162000		0.210000		-0.157523
0.163000		0.210000		-0.157117
0.164000		0.210000		-0.156725
0.165000		0.210000		-0.156347
0.166000		0.210000		-0.155982
0.167000		0.210000		-0.155632
0.168000		0.210000		-0.155294
0.169000		0.210000		-0.154970
0.170000		0.210000		-0.154658
0.171000		0.210000		-0.154359
0.172000		0.210000		-0.154072
0.173000		0.210000		-0.153797
0.174000		0.210000		-0.153534
0.175000		0.210000		-0.153282
0.176000		0.210000		-0.153042
0.177000		0.210000		-0.152813
0.178000		0.210000		-0.152595
0.179000		0.210000		-0.152388
0.180000		0.210000		-0.152192
0.181000		0.210000		-0.152005
0.182000		0.210000		-0.151829
0.183000		0.210000		-0.151662
0.184000		0.210000		-0.151506
0.185000		0.210000		-0.151358
0.186000		0.210000		-0.151220
0.187000		0.210000		-0.151091
0.188000		0.210000		-0.150971
0.189000		0.210000		-0.150860
0.190000		0.210000		-0.150757
0.191000		0.210000		-0.150662
0.192000		0.210000		-0.150575
0.193000		0.210000		-0.150496
0.194000		0.210000		-0.150425
0.195000		0.210000		-0.150362
0.196000		0.210000		-0.150306
0.197000		0.210000		-0.150257
0.198000		0.210000		-0.150215
0.199000		0.210000		-0.150181
0.200000		0.210000		-0.150152
0.100000		0.220000		-0.213081
0.101000		0.220000		-0.211884
0.102000		0.220000		-0.210684
0.103000		0.220000		-0.209480
0.104000		0.220000		-0.208276
0.105000		0.220000		-0.207072
0.106000		0.220000		-0.205869
0.107000		0.220000		-0.204668
0.108000		0.220000		-0.203471
0.109000		0.220000		-0.202278
0.110000		0.220000		-0.201090
0.111000		0.220000		-0.199908
0.112000		0.220000		-0.198733
0.113000		0.220000		-0.197566
0.114000		0.220000		-0.196407
0.115000		0.220000		-0.195258
0.116000		0.220000		-0.194119
0.117000		0.220000		-0.192990
0.118000		0.220000		-0.191873
0.119000		0.220000		-0.190768
0.120000		0.220000		-0.189675
0.121000		0.220000		-0.188595
0.122000		0.220000		-0.187528
0.123000		0.220000		-0.186475
0.124000		0.220000		-0.185437
0.125000		0.220000		-0.184413
0.126000		0.220000		-0.183404
0.127000		0.220000		-0.182411
0.128000		0.220000		-0.181433
0.129000		0.220000		-0.180472
0.130000		0.220000		-0.179526
0.131000		0.220000		-0.178597
0.132000		0.220000		-0.177685
0.133000		0.220000		-0.176789
0.134000		0.220000		-0.175911
0.135000		0.220000		-0.175049
0.136000		0.220000		-0.174204
0.137000		0.220000		-0.173377
0.138000		0.220000		-0.172567
0.139000		0.220000		-0.171775
0.140000		0.220000		-0.171000
0.141000		0.220000		-0.170242
0.142000		0.220000		-0.169501
0.143000		0.220000		-0.168778
0.144000		0.220000		-0.168072
0.145000		0.220000		-0.167383
0.146000		0.220000		-0.166711
0.147000		0.220000		-0.166056
0.148000		0.220000		-0.165418
0.149000		0.220000		-0.164797
0.150000		0.220000		-0.164193
0.151000		0.220000		-0.163605
0.152000		0.220000		-0.163033
0.153000		0.220000		-0.162477
0.154000		0.220000		-0.161938
0.155000		0.220000		-0.161414
0.156000		0.220000		-0.160906
0.157000		0.220000		-0.160413
0.158000		0.220000		-0.159935
0.159000		0.220000		-0.159473
0.160000		0.220000		-0.159025
0.161000		0.220000		-0.158592
0.162000		0.220000		-0.158174
0.163000		0.220000		-0.157769
0.164000		0.220000		-0.157379
0.165000		0.220000		-0.157002
0.166000		0.220000		-0.156639
0.167000		0.220000		-0.156289
0.168000		0.220000		-0.155953
0.169000		0.220000		-0.155629
0.170000		0.220000		-0.155317
0.171000		0.220000		-0.155019
0.172000		0.220000		-0.154732
0.173000		0.220000		-0.154457
0.174000		0.220000		-0.154194
0.175000		0.220000		-0.153942
0.176000		0.220000		-0.153702
0.177000		0.220000		-0.153473
0.178000		0.220000		-0.153255
0.179000		0.220000		-0.153047
0.180000		0.220000		-0.152850
0.181000		0.220000		-0.152662
0.182000		0.220000		-0.152485
0.183000		0.220000		-0.152318
0.184000		0.220000		-0.152160
0.185000		0.220000		-0.152012
0.186000		0.220000		-0.151873
0.187000		0.220000		-0.151742
0.188000		0.220000		-0.151621
0.189000		0.220000		-0.151508
0.190000		0.220000		-0.151404
0.191000		0.220000		-0.151307
0.192000		0.220000		-0.151219
0.193000		0.220000		-0.151139
0.194000		0.220000		-0.151066
0.195000		0.220000		-0.151001
0.196000		0.220000		-0.150943
0.197000		0.220000		-0.150893
0.198000		0.220000		-0.150849
0.199000		0.220000		-0.150813
0.200000		0.220000		-0.150783
0.100000		0.230000		-0.213215
0.101000		0.230000		-0.212027
0.102000		0.230000		-0.210835
0.103000		0.230000		-0.209641
0.104000		0.230000		-0.208447
0.105000		0.230000		-0.207252
0.106000		0.230000		-0.206059
0.107000		0.230000		-0.204869
0.108000		0.230000		-0.203682
0.109000		0.230000		-0.202499
0.110000		0.230000		-0.201322
0.111000		0.230000		-0.200151
0.112000		0.230000		-0.198987
0.113000		0.230000		-0.197831
0.114000		0.230000		-0.196684
0.115000		0.230000		-0.195546
0.116000		0.230000		-0.194418
0.117000		0.230000		-0.193301
0.118000		0.230000		-0.192195
0.119000		0.230000		-0.191100
0.120000		0.230000		-0.190018
0.121000		0.230000		-0.188949
0.122000		0.230000		-0.187894
0.123000		0.230000		-0.186852
0.124000		0.230000		-0.185824
0.125000		0.230000		-0.184811
0.126000		0.230000		-0.183813
0.127000		0.230000		-0.182830
0.128000		0.230000		-0.181863
0.129000		0.230000		-0.180911
0.130000		0.230000		-0.179976
0.131000		0.230000		-0.179056
0.132000		0.230000		-0.178153
0.133000		0.230000		-0.177267
0.134000		0.230000		-0.176397
0.135000		0.230000		-0.175545
0.136000		0.230000		-0.174709
0.137000		0.230000		-0.173890
0.138000		0.230000		-0.173088
0.139000		0.230000		-0.172304
0.140000		0.230000		-0.171536
0.141000		0.230000		-0.170786
0.142000		0.230000		-0.170052
0.143000		0.230000		-0.169336
0.144000		0.230000		-0.168636
0.145000		0.230000		-0.167954
0.146000		0.230000		-0.167288
0.147000		0.230000		-0.166639
0.148000		0.230000		-0.166007
0.149000		0.230000		-0.165391
0.150000		0.230000		-0.164792
0.151000		0.230000		-0.164209
0.152000		0.230000		-0.163642
0.153000		0.230000		-0.163090
0.154000		0.230000		-0.162555
0.155000		0.230000		-0.162035
0.156000		0.230000		-0.161531
0.157000		0.230000		-0.161042
0.158000		0.230000		-0.160568
0.159000		0.230000		-0.160108
0.160000		0.230000		-0.159664
0.161000		0.230000		-0.159233
0.162000		0.230000		-0.158817
0.163000		0.230000		-0.158415
0.164000		0.230000		-0.158027
0.165000		0.230000		-0.157653
0.166000		0.230000		-0.157291
0.167000		0.230000		-0.156943
0.168000		0.230000		-0.156608
0.169000		0.230000		-0.156285
0.170000		0.230000		-0.155975
0.171000		0.230000		-0.155677
0.172000		0.230000		-0.155391
0.173000		0.230000		-0.155117
0.174000		0.230000		-0.154855
0.175000		0.230000		-0.154604
0.176000		0.230000		-0.154364
0.177000		0.230000		-0.154135
0.178000		0.230000		-0.153917
0.179000		0.230000		-0.153709
0.180000		0.230000		-0.153512
0.181000		0.230000		-0.153325
0.182000		0.230000		-0.153147
0.183000		0.230000		-0.152979
0.184000		0.230000		-0.152821
0.185000		0.230000		-0.152672
0.186000		0.230000		-0.152532
0.187000		0.230000		-0.152401
0.188000		0.230000		-0.152279
0.189000		0.230000		-0.152165
0.190000		0.230000		-0.152060
0.191000		0.230000		-0.151963
0.192000		0.230000		-0.151873
0.193000		0.230000		-0.151792
0.194000		0.230000		-0.151718
0.195000		0.230000		-0.151652
0.196000		0.230000		-0.151593
0.197000		0.230000		-0.151541
0.198000		0.230000		-0.151496
0.199000		0.230000		-0.151458
0.200000		0.230000		-0.151426
0.100000		0.240000		-0.213330
0.101000		0.240000		-0.212150
0.102000		0.240000		-0.210967
0.103000		0.240000		-0.209782
0.104000		0.240000		-0.208596
0.105000		0.240000		-0.207411
0.106000		0.240000		-0.206228
0.107000		0.240000		-0.205047
0.108000		0.240000		-0.203870
0.109000		0.240000		-0.202697
0.110000		0.240000		-0.201530
0.111000		0.240000		-0.200369
0.112000		0.240000		-0.199216
0.113000		0.240000		-0.198071
0.114000		0.240000		-0.196934
0.115000		0.240000		-0.195807
0.116000		0.240000		-0.194690
0.117000		0.240000		-0.193583
0.118000		0.240000		-0.192488
0.119000		0.240000		-0.191405
0.120000		0.240000		-0.190334
0.121000		0.240000		-0.189276
0.122000		0.240000		-0.188231
0.123000		0.240000		-0.187200
0.124000		0.240000		-0.186183
0.125000		0.240000		-0.185181
0.126000		0.240000		-0.184193
0.127000		0.240000		-0.183221
0.128000		0.240000		-0.182264
0.129000		0.240000		-0.181323
0.130000		0.240000		-0.180397
0.131000		0.240000		-0.179488
0.132000		0.240000		-0.178595
0.133000		0.240000		-0.177718
0.134000		0.240000		-0.176858
0.135000		0.240000		-0.176014
0.136000		0.240000		-0.175187
0.137000		0.240000		-0.174377
0.138000		0.240000		-0.173584
0.139000		0.240000		-0.172808
0.140000		0.240000		-0.172048
0.141000		0.240000		-0.171306
0.142000		0.240000		-0.170580
0.143000		0.240000		-0.169871
0.144000		0.240000		-0.169179
0.145000		0.240000		-0.168504
0.146000		0.240000		-0.167845
0.147000		0.240000		-0.167202
0.148000		0.240000		-0.166576
0.149000		0.240000		-0.165967
0.150000		0.240000		-0.165373
0.151000		0.240000		-0.164796
0.152000		0.240000		-0.164234
0.153000		0.240000		-0.163688
0.154000		0.240000		-0.163158
0.155000		0.240000		-0.162643
0.156000		0.240000		-0.162143
0.157000		0.240000		-0.161658
0.158000		0.240000		-0.161188
0.159000		0.240000		-0.160732
0.160000		0.240000		-0.160291
0.161000		0.240000		-0.159865
0.162000		0.240000		-0.159452
0.163000		0.240000		-0.159053
0.164000		0.240000		-0.158668
0.165000		0.240000		-0.158296
0.166000		0.240000		-0.157937
0.167000		0.240000		-0.157591
0.168000		0.240000		-0.157258
0.169000		0.240000		-0.156937
0.170000		0.240000		-0.156629
0.171000		0.240000		-0.156333
0.172000		0.240000		-0.156049
0.173000		0.240000		-0.155776
0.174000		0.240000		-0.155515
0.175000		0.240000		-0.155265
0.176000		0.240000		-0.155026
0.177000		0.240000		-0.154798
0.178000		0.240000		-0.154581
0.179000		0.240000		-0.154373
0.180000		0.240000		-0.154177
0.181000		0.240000		-0.153990
0.182000		0.240000		-0.153812
0.183000		0.240000		-0.153645
0.184000		0.240000		-0.153487
0.185000		0.240000		-0.153338
0.186000		0.240000		-0.153198
0.187000		0.240000		-0.153066
0.188000		0.240000		-0.152944
0.189000		0.240000		-0.152830
0.190000		0.240000		-0.152724
0.191000		0.240000		-0.152626
0.192000		0.240000		-0.152536
0.193000		0.240000		-0.152454
0.194000		0.240000		-0.152379
0.195000		0.240000		-0.152312
0.196000		0.240000		-0.152252
0.197000		0.240000		-0.152199
0.198000		0.240000		-0.152153
0.199000		0.240000		-0.152114
0.200000		0.240000		-0.152081
0.100000		0.250000		-0.213429
0.101000		0.250000		-0.212256
0.102000		0.250000		-0.211080
0.103000		0.250000		-0.209903
0.104000		0.250000		-0.208726
0.105000		0.250000		-0.207549
0.106000		0.250000		-0.206374
0.107000		0.250000		-0.205202
0.108000		0.250000		-0.204035
0.109000		0.250000		-0.202871
0.110000		0.250000		-0.201714
0.111000		0.250000		-0.200563
0.112000		0.250000		-0.199420
0.113000		0.250000		-0.198285
0.114000		0.250000		-0.197158
0.115000		0.250000		-0.196041
0.116000		0.250000		-0.194935
0.117000		0.250000		-0.193839
0.118000		0.250000		-0.192754
0.119000		0.250000		-0.191682
0.120000		0.250000		-0.190622
0.121000		0.250000		-0.189574
0.122000		0.250000		-0.188540
0.123000		0.250000		-0.187520
0.124000		0.250000		-0.186514
0.125000		0.250000		-0.185522
0.126000		0.250000		-0.184545
0.127000		0.250000		-0.183583
0.128000		0.250000		-0.182637
0.129000		0.250000		-0.181706
0.130000		0.250000		-0.180791
0.131000		0.250000		-0.179891
0.132000		0.250000		-0.179008
0.133000		0.250000		-0.178141
0.134000		0.250000		-0.177291
0.135000		0.250000		-0.176457
0.136000		0.250000		-0.175639
0.137000		0.250000		-0.174839
0.138000		0.250000		-0.174054
0.139000		0.250000		-0.173287
0.140000		0.250000		-0.172536
0.141000		0.250000		-0.171802
0.142000		0.250000		-0.171085
0.143000		0.250000		-0.170384
0.144000		0.250000		-0.169699
0.145000		0.250000		-0.169031
0.146000		0.250000		-0.168380
0.147000		0.250000		-0.167745
0.148000		0.250000		-0.167126
0.149000		0.250000		-0.166523
0.150000		0.250000		-0.165936
0.151000		0.250000		-0.165364
0.152000		0.250000		-0.164809
0.153000		0.250000		-0.164269
0.154000		0.250000		-0.163744
0.155000		0.250000		-0.163234
0.156000		0.250000		-0.162740
0.157000		0.250000		-0.162260
0.158000		0.250000		-0.161794
0.159000		0.250000		-0.161344
0.160000		0.250000		-0.160907
0.161000		0.250000		-0.160484
0.162000		0.250000		-0.160076
0.163000		0.250000		-0.159680
0.164000		0.250000		-0.159299
0.165000		0.250000		-0.158930
0.166000		0.250000		-0.158574
0.167000		0.250000		-0.158232
0.168000		0.250000		-0.157902
0.169000		0.250000		-0.157584
0.170000		0.250000		-0.157278
0.171000		0.250000		-0.156984
0.172000		0.250000		-0.156702
0.173000		0.250000		-0.156432
0.174000		0.250000		-0.156172
0.175000		0.250000		-0.155924
0.176000		0.250000		-0.155687
0.177000		0.250000		-0.155460
0.178000		0.250000		-0.155244
0.179000		0.250000		-0.155038
0.180000		0.250000		-0.154842
0.181000		0.250000		-0.154656
0.182000		0.250000		-0.154480
0.183000		0.250000		-0.154313
0.184000		0.250000		-0.154155
0.185000		0.250000		-0.154007
0.186000		0.250000		-0.153867
0.187000		0.250000		-0.153736
0.188000		0.250000		-0.153614
0.189000		0.250000		-0.153500
0.190000		0.250000		-0.153394
0.191000		0.250000		-0.153296
0.192000		0.250000		-0.153206
0.193000		0.250000		-0.153123
0.194000		0.250000		-0.153048
0.195000		0.250000		-0.152981
0.196000		0.250000		-0.152920
0.197000		0.250000		-0.152867
0.198000		0.250000		-0.152820
0.199000		0.250000		-0.152780
0.200000		0.250000		-0.152747
0.100000		0.260000		-0.213511
0.101000		0.260000		-0.212344
0.102000		0.260000		-0.211176
0.103000		0.260000		-0.210006
0.104000		0.260000		-0.208836
0.105000		0.260000		-0.207667
0.106000		0.260000		-0.206501
0.107000		0.260000		-0.205337
0.108000		0.260000		-0.204178
0.109000		0.260000		-0.203023
0.110000		0.260000		-0.201875
0.111000		0.260000		-0.200734
0.112000		0.260000		-0.199600
0.113000		0.260000		-0.198474
0.114000		0.260000		-0.197357
0.115000		0.260000		-0.196250
0.116000		0.260000		-0.195154
0.117000		0.260000		-0.194068
0.118000		0.260000		-0.192994
0.119000		0.260000		-0.191932
0.120000		0.260000		-0.190882
0.121000		0.260000		-0.189845
0.122000		0.260000		-0.188822
0.123000		0.260000		-0.187812
0.124000		0.260000		-0.186817
0.125000		0.260000		-0.185836
0.126000		0.260000		-0.184869
0.127000		0.260000		-0.183918
0.128000		0.260000		-0.182982
0.129000		0.260000		-0.182061
0.130000		0.260000		-0.181156
0.131000		0.260000		-0.180267
0.132000		0.260000		-0.179394
0.133000		0.260000		-0.178538
0.134000		0.260000		-0.177697
0.135000		0.260000		-0.176873
0.136000		0.260000		-0.176065
0.137000		0.260000		-0.175274
0.138000		0.260000		-0.174499
0.139000		0.260000		-0.173741
0.140000		0.260000		-0.172999
0.141000		0.260000		-0.172274
0.142000		0.260000		-0.171565
0.143000		0.260000		-0.170872
0.144000		0.260000		-0.170196
0.145000		0.260000		-0.169537
0.146000		0.260000		-0.168893
0.147000		0.260000		-0.168266
0.148000		0.260000		-0.167654
0.149000		0.260000		-0.167058
0.150000		0.260000		-0.166478
0.151000		0.260000		-0.165914
0.152000		0.260000		-0.165365
0.153000		0.260000		-0.164831
0.154000		0.260000		-0.164313
0.155000		0.260000		-0.163809
0.156000		0.260000		-0.163320
0.157000		0.260000		-0.162846
0.158000		0.260000		-0.162386
0.159000		0.260000		-0.161941
0.160000		0.260000		-0.161509
0.161000		0.260000		-0.161091
0.162000		0.260000		-0.160687
0.163000		0.260000		-0.160297
0.164000		0.260000		-0.159919
0.165000		0.260000		-0.159555
0.166000		0.260000		-0.159203
0.167000		0.260000		-0.158864
0.168000		0.260000		-0.158537
0.169000		0.260000		-0.158223
0.170000		0.260000		-0.157920
0.171000		0.260000		-0.157629
0.172000		0.260000		-0.157350
0.173000		0.260000		-0.157082
0.174000		0.260000		-0.156825
0.175000		0.260000		-0.156580
0.176000		0.260000		-0.156345
0.177000		0.260000		-0.156120
0.178000		0.260000		-0.155906
0.179000		0.260000		-0.155702
0.180000		0.260000		-0.155507
0.181000		0.260000		-0.155323
0.182000		0.260000		-0.155148
0.183000		0.260000		-0.154982
0.184000		0.260000		-0.154826
0.185000		0.260000		-0.154678
0.186000		0.260000		-0.154540
0.187000		0.260000		-0.154409
0.188000		0.260000		-0.154288
0.189000		0.260000		-0.154174
0.190000		0.260000		-0.154069
0.191000		0.260000		-0.153971
0.192000		0.260000		-0.153881
0.193000		0.260000		-0.153799
0.194000		0.260000		-0.153724
0.195000		0.260000		-0.153657
0.196000		0.260000		-0.153596
0.197000		0.260000		-0.153542
0.198000		0.260000		-0.153495
0.199000		0.260000		-0.153455
0.200000		0.260000		-0.153421
0.100000		0.270000		-0.213577
0.101000		0.270000		-0.212416
0.102000		0.270000		-0.211254
0.103000		0.270000		-0.210091
0.104000		0.270000		-0.208928
0.105000		0.270000		-0.207766
0.106000		0.270000		-0.206607
0.107000		0.270000		-0.205451
0.108000		0.270000		-0.204300
0.109000		0.270000		-0.203154
0.110000		0.270000		-0.202014
0.111000		0.270000		-0.200881
0.112000		0.270000		-0.199756
0.113000		0.270000		-0.198640
0.114000		0.270000		-0.197532
0.115000		0.270000		-0.196435
0.116000		0.270000		-0.195348
0.117000		0.270000		-0.194272
0.118000		0.270000		-0.193208
0.119000		0.270000		-0.192156
0.120000		0.270000		-0.191116
0.121000		0.270000		-0.190090
0.122000		0.270000		-0.189077
0.123000		0.270000		-0.188077
0.124000		0.270000		-0.187092
0.125000		0.270000		-0.186122
0.126000		0.270000		-0.185166
0.127000		0.270000		-0.184225
0.128000		0.270000		-0.183299
0.129000		0.270000		-0.182389
0.130000		0.270000		-0.181495
0.131000		0.270000		-0.180616
0.132000		0.270000		-0.179753
0.133000		0.270000		-0.178907
0.134000		0.270000		-0.178076
0.135000		0.270000		-0.177262
0.136000		0.270000		-0.176464
0.137000		0.270000		-0.175683
0.138000		0.270000		-0.174918
0.139000		0.270000		-0.174169
0.140000		0.270000		-0.173437
0.141000		0.270000		-0.172721
0.142000		0.270000		-0.172021
0.143000		0.270000		-0.171337
0.144000		0.270000		-0.170670
0.145000		0.270000		-0.170019
0.146000		0.270000		-0.169384
0.147000		0.270000		-0.168765
0.148000		0.270000		-0.168161
0.149000		0.270000		-0.167573
0.150000		0.270000		-0.167001
0.151000		0.270000		-0.166444
0.152000		0.270000		-0.165902
0.153000		0.270000		-0.165376
0.154000		0.270000		-0.164864
0.155000		0.270000		-0.164367
0.156000		0.270000		-0.163885
0.157000		0.270000		-0.163417
0.158000		0.270000		-0.162963
0.159000		0.270000		-0.162523
0.160000		0.270000		-0.162097
0.161000		0.270000		-0.161685
0.162000		0.270000		-0.161286
0.163000		0.270000		-0.160900
0.164000		0.270000		-0.160528
0.165000		0.270000		-0.160168
0.166000		0.270000		-0.159821
0.167000		0.270000		-0.159486
0.168000		0.270000		-0.159164
0.169000		0.270000		-0.158853
0.170000		0.270000		-0.158554
0.171000		0.270000		-0.158267
0.172000		0.270000		-0.157991
0.173000		0.270000		-0.157727
0.174000		0.270000		-0.157473
0.175000		0.270000		-0.157230
0.176000		0.270000		-0.156998
0.177000		0.270000		-0.156776
0.178000		0.270000		-0.156564
0.179000		0.270000		-0.156363
0.180000		0.270000		-0.156171
0.181000		0.270000		-0.155988
0.182000		0.270000		-0.155815
0.183000		0.270000		-0.155652
0.184000		0.270000		-0.155497
0.185000		0.270000		-0.155351
0.186000		0.270000		-0.155213
0.187000		0.270000		-0.155085
0.188000		0.270000		-0.154964
0.189000		0.270000		-0.154852
0.190000		0.270000		-0.154747
0.191000		0.270000		-0.154651
0.192000		0.270000		-0.154561
0.193000		0.270000		-0.154480
0.194000		0.270000		-0.154405
0.195000		0.270000		-0.154338
0.196000		0.270000		-0.154278
0.197000		0.270000		-0.154225
0.198000		0.270000		-0.154178
